champion,win_rate,kda_enhanced,efficiency_score,impact_score,dataset_type,season,patch,has_blue_team,has_red_team,teams_balanced,player,kda,player_efficiency,kill_participation,economic_impact,id
Sona,0.0,2.0,2.0,0.052,champion,,,,,,,,,,,325
Sylas,0.0,3.75,3.75,0.0975,champion,,,,,,,,,,,326
Volibear,0.0,1.75,1.75,0.0455,champion,,,,,,,,,,,327
Ekko,100.0,5.0,105.0,1.365,champion,,,,,,,,,,,328
Fiddlesticks,100.0,3.333333333333333,103.33333333333331,1.3433333333333335,champion,,,,,,,,,,,329
Kog'Maw,100.0,3.333333333333333,103.33333333333331,1.3433333333333335,champion,,,,,,,,,,,330
Malphite,100.0,12.0,112.0,1.456,champion,,,,,,,,,,,331
Urgot,100.0,3.6,103.6,1.3468,champion,,,,,,,,,,,332
Yorick,100.0,2.5,102.5,1.3325,champion,,,,,,,,,,,333
Anivia,0.0,0.5,0.5,0.0065,champion,,,,,,,,,,,334
Bard,0.0,1.4285714285714286,1.4285714285714286,0.0185714285714285,champion,,,,,,,,,,,335
Caitlyn,0.0,3.0,3.0,0.039,champion,,,,,,,,,,,336
Kha'Zix,0.0,3.0,3.0,0.039,champion,,,,,,,,,,,337
Neeko,0.0,1.6666666666666667,1.6666666666666667,0.0216666666666666,champion,,,,,,,,,,,338
Rengar,0.0,1.25,1.25,0.01625,champion,,,,,,,,,,,339
Sejuani,0.0,1.0,1.0,0.013,champion,,,,,,,,,,,340
Viktor,0.0,1.5,1.5,0.0195,champion,,,,,,,,,,,341
Zilean,0.0,2.0,2.0,0.026,champion,,,,,,,,,,,342
Akali,0.0,1.0,1.0,0.316,champion,,,,,,,,,,,343
Mordekaiser,25.0,2.357142857142857,27.357142857142858,7.194928571428571,champion,,,,,,,,,,,344
Kalista,0.0,1.5,1.5,0.3945,champion,,,,,,,,,,,345
Thresh,0.0,1.3333333333333333,1.3333333333333333,0.316,champion,,,,,,,,,,,346
Sion,20.0,2.125,22.125,4.071,champion,,,,,,,,,,,347
Sylas,20.0,1.6666666666666663,21.666666666666668,3.986666666666667,champion,,,,,,,,,,,348
Lee Sin,25.0,2.1333333333333333,27.133333333333333,4.287066666666667,champion,,,,,,,,,,,349
Pantheon,100.0,2.0,102.0,16.116,champion,,,,,,,,,,,350
Malphite,50.0,1.875,51.875,6.8475,champion,,,,,,,,,,,351
Ziggs,33.3,4.511278195488722,37.81127819548872,3.970184210526315,champion,,,,,,,,,,,352
Cassiopeia,50.0,2.333333333333333,52.333333333333336,4.134333333333334,champion,,,,,,,,,,,353
Ekko,50.0,8.25,58.25,4.60175,champion,,,,,,,,,,,354
Elise,50.0,2.0,52.0,4.1080000000000005,champion,,,,,,,,,,,355
Lulu,50.0,5.0,55.0,4.345,champion,,,,,,,,,,,356
Jax,100.0,5.5,105.5,8.3345,champion,,,,,,,,,,,357
Karthus,0.0,1.5,1.5,0.1185,champion,,,,,,,,,,,358
Gangplank,50.0,1.8333333333333333,51.833333333333336,2.7471666666666668,champion,,,,,,,,,,,359
Vayne,50.0,2.6666666666666665,52.66666666666666,2.791333333333333,champion,,,,,,,,,,,360
Taric,0.0,1.25,1.25,0.06625,champion,,,,,,,,,,,361
Morgana,100.0,3.6666666666666665,103.66666666666669,5.4943333333333335,champion,,,,,,,,,,,362
Swain,100.0,2.5,102.5,5.4325,champion,,,,,,,,,,,363
Tahm Kench,0.0,0.6666666666666666,0.6666666666666666,0.0353333333333333,champion,,,,,,,,,,,364
Gnar,100.0,6.0,106.0,2.756,champion,,,,,,,,,,,365
Karma,100.0,12.0,112.0,2.912,champion,,,,,,,,,,,366
Aatrox,0.0,0.6666666666666666,0.6666666666666666,0.0173333333333333,champion,,,,,,,,,,,367
Aphelios,0.0,0.5,0.5,0.013,champion,,,,,,,,,,,368
Corki,0.0,0.75,0.75,0.0195,champion,,,,,,,,,,,369
Draven,0.0,3.75,3.75,0.0975,champion,,,,,,,,,,,370
Gragas,0.0,2.75,2.75,0.0715,champion,,,,,,,,,,,371
Jarvan IV,0.0,0.3333333333333333,0.3333333333333333,0.0086666666666666,champion,,,,,,,,,,,372
Kayle,0.0,0.8,0.8,0.0208,champion,,,,,,,,,,,373
Kog'Maw,0.0,2.0,2.0,0.052,champion,,,,,,,,,,,374
Poppy,0.0,3.5,3.5,0.091,champion,,,,,,,,,,,375
Skarner,0.0,0.3333333333333333,0.3333333333333333,0.0086666666666666,champion,,,,,,,,,,,376
Urgot,0.0,6.0,6.0,0.156,champion,,,,,,,,,,,377
Vladimir,0.0,2.75,2.75,0.0715,champion,,,,,,,,,,,378
Xayah,0.0,1.75,1.75,0.0455,champion,,,,,,,,,,,379
Twitch,0.0,1.3333333333333333,1.3333333333333333,0.2453333333333333,champion,,,,,,,,,,,380
Alistar,0.0,1.3711111111111112,1.3711111111111112,0.1617911111111111,champion,,,,,,,,,,,381
Wukong,33.3,1.415,34.715,3.645075,champion,,,,,,,,,,,382
Irelia,50.0,2.0,52.0,5.46,champion,,,,,,,,,,,383
Kassadin,0.0,0.5,0.5,0.033,champion,,,,,,,,,,,384
Mordekaiser,0.0,1.8571428571428568,1.8571428571428568,0.1225714285714285,champion,,,,,,,,,,,385
Taric,33.3,2.5928143712574854,35.89281437125748,1.3998197604790417,champion,,,,,,,,,,,386
Draven,50.0,4.666666666666667,54.66666666666666,2.132,champion,,,,,,,,,,,387
Fiora,50.0,1.875,51.875,1.34875,champion,,,,,,,,,,,388
Vel'Koz,0.0,0.8333333333333334,0.8333333333333334,0.0216666666666666,champion,,,,,,,,,,,389
Ziggs,0.0,0.4285714285714285,0.4285714285714285,0.0111428571428571,champion,,,,,,,,,,,390
Zilean,0.0,4.5,4.5,0.117,champion,,,,,,,,,,,391
Karthus,0.0,1.6666666666666667,1.6666666666666667,0.0433333333333333,champion,,,,,,,,,,,392
Gnar,100.0,4.0,104.0,1.352,champion,,,,,,,,,,,393
Maokai,100.0,3.0,103.0,1.339,champion,,,,,,,,,,,394
Nocturne,100.0,3.333333333333333,103.33333333333331,1.3433333333333335,champion,,,,,,,,,,,395
Rengar,100.0,12.0,112.0,1.456,champion,,,,,,,,,,,396
Singed,100.0,3.333333333333333,103.33333333333331,1.3433333333333335,champion,,,,,,,,,,,397
Vayne,100.0,13.0,113.0,1.469,champion,,,,,,,,,,,398
Kayle,0.0,0.0,0.0,0.0,champion,,,,,,,,,,,399
Kha'Zix,0.0,1.0,1.0,0.013,champion,,,,,,,,,,,400
LeBlanc,0.0,1.5,1.5,0.0195,champion,,,,,,,,,,,401
Quinn,0.0,2.0,2.0,0.026,champion,,,,,,,,,,,402
Ryze,0.0,1.25,1.25,0.01625,champion,,,,,,,,,,,403
Urgot,0.0,1.0,1.0,0.013,champion,,,,,,,,,,,404
Yone,0.0,1.3333333333333333,1.3333333333333333,0.4213333333333333,champion,,,,,,,,,,,405
Draven,100.0,7.0,107.0,28.141,champion,,,,,,,,,,,406
Gangplank,25.0,2.071428571428572,27.071428571428573,6.415928571428571,champion,,,,,,,,,,,407
Poppy,100.0,3.0,103.0,16.274,champion,,,,,,,,,,,408
Jax,50.0,4.0,54.0,7.127999999999999,champion,,,,,,,,,,,409
Olaf,33.3,3.6666666666666665,36.96666666666666,3.881499999999999,champion,,,,,,,,,,,410
Galio,0.0,2.0,2.0,0.21,champion,,,,,,,,,,,411
Akali,33.3,1.22,34.52,2.7270799999999995,champion,,,,,,,,,,,412
Kled,33.3,1.5,34.8,2.7492,champion,,,,,,,,,,,413
Alistar,0.0,0.5,0.5,0.0395,champion,,,,,,,,,,,414
Malphite,100.0,9.0,109.0,8.611,champion,,,,,,,,,,,415
Nocturne,100.0,4.666666666666667,104.66666666666669,8.268666666666668,champion,,,,,,,,,,,416
Sion,100.0,11.0,111.0,8.769,champion,,,,,,,,,,,417
Nautilus,0.0,0.5,0.5,0.0395,champion,,,,,,,,,,,418
Senna,50.0,9.333333333333334,59.333333333333336,3.144666666666667,champion,,,,,,,,,,,419
Xayah,50.0,2.333333333333333,52.333333333333336,2.7736666666666667,champion,,,,,,,,,,,420
Zed,50.0,1.0,51.0,2.7030000000000003,champion,,,,,,,,,,,421
Trundle,0.0,1.5555555555555556,1.5555555555555556,0.0824444444444444,champion,,,,,,,,,,,422
Tahm Kench,100.0,11.0,111.0,5.882999999999999,champion,,,,,,,,,,,423
Kalista,0.0,1.0,1.0,0.053,champion,,,,,,,,,,,424
Karma,0.0,1.3333333333333333,1.3333333333333333,0.0706666666666666,champion,,,,,,,,,,,425
Ornn,0.0,2.0,2.0,0.106,champion,,,,,,,,,,,426
Rumble,0.0,5.5,5.5,0.2915,champion,,,,,,,,,,,427
Sejuani,0.0,1.25,1.25,0.06625,champion,,,,,,,,,,,428
Bard,100.0,11.0,111.0,2.886,champion,,,,,,,,,,,429
Lissandra,100.0,5.0,105.0,2.73,champion,,,,,,,,,,,430
Jhin,0.0,2.0,2.0,0.052,champion,,,,,,,,,,,431
Lulu,0.0,1.3333333333333333,1.3333333333333333,0.0346666666666666,champion,,,,,,,,,,,432
Rell,0.0,4.5,4.5,0.117,champion,,,,,,,,,,,433
Shen,0.0,0.4,0.4,0.0104,champion,,,,,,,,,,,434
Tristana,0.0,1.0,1.0,0.026,champion,,,,,,,,,,,435
Vayne,0.0,2.0,2.0,0.052,champion,,,,,,,,,,,436
Viego,0.0,2.0,2.0,0.052,champion,,,,,,,,,,,437
Draven,25.0,2.75,27.75,7.35375,champion,,,,,,,,,,,438
Galio,33.3,3.105105105105105,36.4051051051051,4.841878978978979,champion,,,,,,,,,,,439
Sett,33.3,0.8,34.099999999999994,3.6828,champion,,,,,,,,,,,440
Tryndamere,0.0,2.233256351039261,2.233256351039261,0.2411916859122402,champion,,,,,,,,,,,441
Amumu,100.0,3.0,103.0,8.652000000000001,champion,,,,,,,,,,,442
Malphite,0.0,0.3333333333333333,0.3333333333333333,0.02,champion,,,,,,,,,,,443
Rumble,33.3,1.3003003003003002,34.6003003003003,1.6608144144144144,champion,,,,,,,,,,,444
Fiddlesticks,50.0,2.2222222222222223,52.22222222222222,2.5066666666666664,champion,,,,,,,,,,,445
Jinx,0.0,0.6666666666666666,0.6666666666666666,0.032,champion,,,,,,,,,,,446
Taliyah,0.0,1.0,1.0,0.048,champion,,,,,,,,,,,447
Pyke,33.3,2.132,35.431999999999995,1.2755519999999998,champion,,,,,,,,,,,448
Shen,33.3,3.6666666666666665,36.96666666666666,1.3307999999999998,champion,,,,,,,,,,,449
Viktor,0.0,2.3325,2.3325,0.08397,champion,,,,,,,,,,,450
Annie,50.0,4.0,54.0,1.944,champion,,,,,,,,,,,451
Varus,0.0,0.3333333333333333,0.3333333333333333,0.012,champion,,,,,,,,,,,452
Lillia,50.0,2.125,52.125,1.251,champion,,,,,,,,,,,453
Maokai,50.0,2.4285714285714284,52.42857142857143,1.2582857142857142,champion,,,,,,,,,,,454
Kassadin,100.0,8.0,108.0,2.592,champion,,,,,,,,,,,455
Kalista,0.0,4.25,4.25,0.102,champion,,,,,,,,,,,456
Xayah,0.0,1.0,1.0,0.024,champion,,,,,,,,,,,457
Ashe,0.0,1.1666666666666667,1.1666666666666667,0.014,champion,,,,,,,,,,,458
Sejuani,0.0,5.0,5.0,0.06,champion,,,,,,,,,,,459
Seraphine,0.0,10.0,10.0,0.12,champion,,,,,,,,,,,460
Shaco,0.0,0.25,0.25,0.003,champion,,,,,,,,,,,461
Yone,0.0,2.0,2.0,0.024,champion,,,,,,,,,,,462
Caitlyn,0.0,3.142857142857143,3.142857142857143,1.8731428571428568,champion,,,,,,,,,,,463
Draven,0.0,1.3333333333333333,1.3333333333333333,0.4826666666666666,champion,,,,,,,,,,,464
Ornn,25.0,1.8666666666666667,26.866666666666667,7.442066666666667,champion,,,,,,,,,,,465
Poppy,50.0,2.125,52.125,12.19725,champion,,,,,,,,,,,466
Galio,16.7,2.996845425867508,19.696845425867508,3.762097476340695,champion,,,,,,,,,,,467
Vi,25.0,2.1,27.1,5.1761,champion,,,,,,,,,,,468
Renekton,0.0,1.5,1.5,0.2865,champion,,,,,,,,,,,469
Braum,20.0,1.6842105263157894,21.684210526315788,3.686315789473684,champion,,,,,,,,,,,470
Jax,20.0,1.3333333333333333,21.33333333333333,3.6266666666666665,champion,,,,,,,,,,,471
Gwen,25.0,1.6363636363636365,26.63636363636364,4.528181818181818,champion,,,,,,,,,,,472
Camille,25.0,1.35,26.35,3.92615,champion,,,,,,,,,,,473
Xayah,0.0,1.3707865168539326,1.3707865168539326,0.2042471910112359,champion,,,,,,,,,,,474
Pantheon,0.0,2.75,2.75,0.40975,champion,,,,,,,,,,,475
Renata Glasc,33.3,3.575107296137339,36.87510729613734,4.72001373390558,champion,,,,,,,,,,,476
Swain,50.0,3.5,53.5,6.848000000000001,champion,,,,,,,,,,,477
Ahri,100.0,3.0,103.0,13.184,champion,,,,,,,,,,,478
Lillia,25.0,2.583333333333333,27.58333333333333,2.923833333333333,champion,,,,,,,,,,,479
Mordekaiser,50.0,7.666666666666667,57.66666666666666,4.901666666666666,champion,,,,,,,,,,,480
Olaf,100.0,2.1666666666666665,102.16666666666669,8.684166666666668,champion,,,,,,,,,,,481
Jarvan IV,0.0,2.2,2.2,0.187,champion,,,,,,,,,,,482
Wukong,33.3,3.89,37.19,2.38016,champion,,,,,,,,,,,483
Zac,50.0,3.8,53.8,3.4432,champion,,,,,,,,,,,484
Morgana,0.0,1.9,1.9,0.1216,champion,,,,,,,,,,,485
Nilah,0.0,3.75,3.75,0.24,champion,,,,,,,,,,,486
Rakan,0.0,1.7142857142857142,1.7142857142857142,0.1097142857142857,champion,,,,,,,,,,,487
Zoe,100.0,16.0,116.0,7.424000000000001,champion,,,,,,,,,,,488
Taric,100.0,5.666666666666667,105.66666666666669,4.543666666666667,champion,,,,,,,,,,,489
Irelia,0.0,0.5,0.5,0.0215,champion,,,,,,,,,,,490
Lux,0.0,0.0,0.0,0.0,champion,,,,,,,,,,,491
Samira,0.0,2.0,2.0,0.086,champion,,,,,,,,,,,492
Gragas,100.0,9.0,109.0,2.289,champion,,,,,,,,,,,493
Jinx,100.0,10.0,110.0,2.31,champion,,,,,,,,,,,494
Lucian,100.0,14.0,114.0,2.394,champion,,,,,,,,,,,495
Nami,100.0,14.0,114.0,2.394,champion,,,,,,,,,,,496
Syndra,100.0,19.0,119.0,2.499,champion,,,,,,,,,,,497
Vayne,100.0,3.333333333333333,103.33333333333331,2.17,champion,,,,,,,,,,,498
Ashe,0.0,1.5714285714285714,1.5714285714285714,0.033,champion,,,,,,,,,,,499
Garen,0.0,1.2,1.2,0.0252,champion,,,,,,,,,,,500
Rumble,0.0,2.5,2.5,0.0525,champion,,,,,,,,,,,501
Sion,0.0,0.5,0.5,0.0105,champion,,,,,,,,,,,502
Soraka,0.0,3.0,3.0,0.063,champion,,,,,,,,,,,503
Teemo,0.0,0.4444444444444444,0.4444444444444444,0.0093333333333333,champion,,,,,,,,,,,504
Tryndamere,0.0,0.75,0.75,0.01575,champion,,,,,,,,,,,505
Vladimir,0.0,2.0,2.0,0.042,champion,,,,,,,,,,,506
Xin Zhao,0.0,0.75,0.75,0.01575,champion,,,,,,,,,,,507
Zilean,0.0,1.0,1.0,0.021,champion,,,,,,,,,,,508
Nautilus,14.3,1.288939051918736,15.588939051918736,3.5075112866817157,champion,,,,,,,,,,,509
Bel'Veth,16.7,1.6036036036036034,18.3036036036036,2.525897297297297,champion,,,,,,,,,,,510
Tristana,16.7,1.530035335689046,18.230035335689045,2.2787544169611307,champion,,,,,,,,,,,511
Ezreal,20.0,1.8461538461538465,21.846153846153847,2.1846153846153844,champion,,,,,,,,,,,512
Galio,25.0,1.8,26.8,2.68,champion,,,,,,,,,,,513
Syndra,0.0,1.7647058823529411,1.7647058823529411,0.1552941176470588,champion,,,,,,,,,,,514
Seraphine,0.0,2.2,2.2,0.165,champion,,,,,,,,,,,515
Senna,0.0,1.4433333333333334,1.4433333333333334,0.10825,champion,,,,,,,,,,,516
Nidalee,50.0,5.0,55.0,4.125,champion,,,,,,,,,,,517
Pyke,0.0,0.75,0.75,0.05625,champion,,,,,,,,,,,518
Kennen,33.3,1.452316076294278,34.75231607629428,2.1893959128065394,champion,,,,,,,,,,,519
Alistar,50.0,5.5,55.5,2.775,champion,,,,,,,,,,,520
Kayn,0.0,2.6666666666666665,2.6666666666666665,0.1333333333333333,champion,,,,,,,,,,,521
Swain,50.0,4.333333333333333,54.333333333333336,2.0646666666666667,champion,,,,,,,,,,,522
Karthus,100.0,4.0,104.0,3.952,champion,,,,,,,,,,,523
Nocturne,100.0,3.25,103.25,3.9235,champion,,,,,,,,,,,524
Bard,50.0,7.5,57.5,1.4375,champion,,,,,,,,,,,525
Blitzcrank,50.0,3.0,53.0,1.325,champion,,,,,,,,,,,526
Gwen,50.0,1.5714285714285714,51.57142857142857,1.289285714285714,champion,,,,,,,,,,,527
Jhin,50.0,4.5,54.5,1.3625,champion,,,,,,,,,,,528
Xayah,50.0,9.0,59.0,1.475,champion,,,,,,,,,,,529
Rakan,100.0,5.0,105.0,2.625,champion,,,,,,,,,,,530
Darius,0.0,4.5,4.5,0.1125,champion,,,,,,,,,,,531
Fiddlesticks,0.0,1.0,1.0,0.025,champion,,,,,,,,,,,532
Singed,0.0,1.3333333333333333,1.3333333333333333,0.0333333333333333,champion,,,,,,,,,,,533
Shen,100.0,6.0,106.0,1.378,champion,,,,,,,,,,,534
Anivia,0.0,1.3333333333333333,1.3333333333333333,0.0173333333333333,champion,,,,,,,,,,,535
Irelia,0.0,0.375,0.375,0.004875,champion,,,,,,,,,,,536
Malphite,0.0,1.0,1.0,0.013,champion,,,,,,,,,,,537
Nasus,0.0,0.75,0.75,0.00975,champion,,,,,,,,,,,538
Rumble,0.0,0.5,0.5,0.0065,champion,,,,,,,,,,,539
Wukong,0.0,1.4,1.4,0.0181999999999999,champion,,,,,,,,,,,540
Xin Zhao,0.0,1.3333333333333333,1.3333333333333333,0.0173333333333333,champion,,,,,,,,,,,541
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,542
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,543
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,544
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,545
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,546
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,547
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,548
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,549
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,550
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,551
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,552
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,553
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,554
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,555
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,556
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,557
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,558
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,559
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,560
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,561
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,562
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,563
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,564
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,565
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,566
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,567
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,568
,,,,,match,1.0,,1.0,1.0,1.0,,,,,,569
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,570
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,571
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,572
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,573
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,574
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,575
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,576
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,577
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,578
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,579
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,580
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,581
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,582
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,583
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,584
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,585
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,586
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,587
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,588
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,589
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,590
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,591
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,592
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,593
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,594
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,595
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,596
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,597
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,598
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,599
,,,,,match,2.0,,1.0,1.0,1.0,,,,,,600
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,601
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,602
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,603
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,604
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,605
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,606
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,607
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,608
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,609
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,610
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,611
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,612
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,613
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,614
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,615
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,616
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,617
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,618
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,619
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,620
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,621
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,622
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,623
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,624
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,625
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,626
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,627
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,628
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,629
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,630
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,631
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,632
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,633
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,634
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,635
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,636
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,637
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,638
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,639
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,640
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,641
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,642
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,643
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,644
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,645
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,646
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,647
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,648
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,649
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,650
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,651
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,652
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,653
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,654
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,655
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,656
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,657
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,658
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,659
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,660
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,661
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,662
,,,,,match,3.0,,1.0,1.0,1.0,,,,,,663
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,664
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,665
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,666
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,667
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,668
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,669
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,670
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,671
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,672
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,673
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,674
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,675
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,676
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,677
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,678
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,679
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,680
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,681
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,682
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,683
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,684
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,685
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,686
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,687
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,688
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,689
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,690
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,691
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,692
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,693
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,694
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,695
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,696
,,,,,match,4.0,4.14,1.0,1.0,1.0,,,,,,697
